id,name,domain,tech_op,idx_type,subline_tech_op
1302,boll,港股,"[""回踩中轨"",""下轨以下"",""卖出信号"",""下轨以上"",""走平"",""拐头向下"",""下移"",""中轨以下"",""突破下轨"",""拐头向上"",""二次突破中轨"",""上轨附近 "",""二次跌破下轨"",""跌破上轨"",""开口缩小"",""回踩下轨"",""上轨以下"",""上轨以上"",""喇叭口"",""中轨以上 "",""低位"",""中轨附近 "",""回踩上轨"",""突破上轨"",""开口张开"",""突破中轨"",""上移"",""跌破中轨"",""中轨支撑"",""中轨拐头向上"",""跌破下轨"",""下轨附近 "",""极限宽"",""底背离"",""买入信号""]",TECH_LINES,"{""lower值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""upper值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""mid值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
1303,cci,港股,"[""低位"",""卖出信号"",""拐头向下"",""下移"",""二次上穿-100"",""拐头向上"",""顶部钝化"",""上移"",""指标创新低"",""二次底背离"",""超买"",""二次上穿100"",""指标创新高"",""顶背离"",""高位"",""底背离"",""买入信号"",""超卖""]",TECH_LINES,"{""CCI值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""]}"
1304,cr,港股,"[""低位金叉"",""低位"",""上穿"",""多头排列"",""顶背离"",""高位"",""金叉"",""买入信号"",""底背离""]",TECH_LINES,"{""cr值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""],""ma1值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""],""ma2值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""],""ma3值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""]}"
1305,cys,港股,"[""卖出信号"",""买入信号""]",TECH_LINES,"{""cys值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
1306,dma,港股,"[""低位金叉"",""低位"",""死叉"",""上下震荡"",""即将金叉"",""卖出信号"",""下移"",""金叉"",""上移"",""即将死叉"",""指标创新低"",""多头排列"",""高位死叉"",""高位"",""底背离"",""买入信号"",""二次金叉""]",TECH_LINES,"{""AMA值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""DDD值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
1307,dmi,港股,"[""低位金叉"",""低位"",""死叉"",""上穿"",""即将金叉"",""卖出信号"",""多头金叉"",""多头排列"",""金叉"",""买入信号"",""底背离"",""二次金叉"",""上移""]",TECH_LINES,"{""di1值"":[""垂直上移"",""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""di2值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""adx值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""adxr值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
1308,dpo,港股,"[""低位金叉"",""低位"",""死叉"",""卖出信号"",""下移"",""拐头向上"",""金叉"",""上移"",""粘合"",""高位死叉"",""高位"",""买入信号"",""底背离"",""二次金叉""]",TECH_LINES,"{""DPO值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""MADPO值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
1309,emv,港股,"[""低位金叉"",""低位"",""死叉"",""卖出信号"",""金叉"",""买入信号""]",TECH_LINES,"{""EMV值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""MAEMV值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
1311,ene,港股,"[""低位"",""下轨以下"",""卖出信号"",""跌破下轨"",""跌破上轨"",""下轨附近"",""突破下轨"",""突破上轨"",""买入信号"",""突破中轨"",""跌破中轨""]",TECH_LINES,
1312,expma,港股,"[""低位金叉"",""低位"",""死叉"",""上穿"",""即将金叉"",""走平"",""拐头向下"",""下移"",""拐头向上"",""金叉"",""有效金叉"",""上移"",""下破"",""指标创新低"",""即将上穿"",""多头排列"",""指标创新高"",""高位"",""高位死叉"",""二次金叉""]",TECH_A_LINE,
1313,kdj,港股,"[""低位金叉"",""卖出信号"",""底部钝化"",""高位金叉"",""拐头向下"",""下移"",""躺底上勾"",""拐头向上"",""三次底背离"",""三次金叉"",""高位二次死叉"",""反转风洞"",""顶背离"",""二次金叉"",""超卖反转"",""低位"",""低位二次金叉"",""死叉"",""即将金叉"",""中位死叉"",""两次探底"",""二次死叉"",""金叉"",""顶部钝化"",""有效金叉"",""上移"",""中位金叉"",""即将死叉"",""指标创新低"",""二次底背离"",""超买"",""空头排列"",""多头排列"",""粘合"",""指标创新高"",""三线向上"",""高位死叉"",""高位"",""短线超买"",""底背离"",""买入信号"",""上穿0值"",""超卖""]",TECH_LINES,"{""d值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""],""j值"":[""低位"",""中线超跌"",""上穿0轴"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""],""k值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""]}"
1314,lwr,港股,"[""下破"",""卖出信号"",""高位金叉"",""拐头向下"",""上破"",""顶背离"",""底背离"",""买入信号"",""二次金叉""]",TECH_LINES,"{""LWR2值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""],""LWR1值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""]}"
1315,macd,港股,"[""低位即将金叉"",""长期粘合"",""卖出信号"",""底部钝化"",""走平"",""最有价值信号"",""三次底背离"",""小绿柱"",""绿柱放大"",""拒绝死叉"",""顶背离"",""二次金叉"",""指标创新低 "",""红柱回升"",""向上发散"",""死叉"",""即将金叉"",""二次死叉"",""指标创新高 "",""卷土重来"",""金叉"",""红二波"",""上移"",""红柱高于黄线"",""即将死叉"",""上穿0轴"",""0轴上首次死叉"",""空头排列"",""下穿0轴"",""高位"",""长期上移"",""低位金叉"",""红柱缩短"",""白龙出水"",""拐头向下"",""下移"",""拐头向上"",""三次金叉"",""出现第二个红柱"",""反转风洞"",""绿柱缩短"",""零下金叉"",""低位"",""向上粘合"",""低位二次金叉"",""收窄"",""二次底背离"",""红柱放大"",""零下死叉"",""多头排列"",""粘合"",""高位死叉"",""买入信号"",""底背离""]",TECH_LINES,"{""DEA值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""],""diff值"":[""上穿0轴"",""下穿0轴""],""dea值"":[""上穿0轴"",""下穿0轴""],""DIFF值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""]}"
1316,mfi,港股,"[""底背离"",""上移""]",TECH_LINES,"{""mfi值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""]}"
1317,mtm,港股,"[""指标创新低 "",""低位金叉"",""低位二次金叉"",""死叉"",""卖出信号"",""下移"",""金叉"",""上移"",""三次金叉"",""指标创新高"",""高位死叉"",""买入信号"",""底背离"",""二次金叉""]",TECH_LINES,"{""mamtm值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""mtm值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
1318,obv,港股,"[""低位"",""低位金叉"",""低位二次金叉"",""死叉"",""拐头向下"",""走平"",""拐头向上"",""金叉"",""上移"",""指标创新低"",""下移 "",""多头排列"",""指标创新高"",""高位"",""高位死叉"",""底背离""]",TECH_LINES,"{""obv值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
1319,osc,港股,"[""低位"",""低位金叉"",""死叉"",""卖出信号"",""高位金叉"",""拐头向下"",""下移"",""拐头向上"",""金叉"",""低位死叉"",""上移"",""高位死叉"",""高位"",""买入信号""]",TECH_LINES,"{""maosc值"":[""拐头向下"",""拐头向上""],""osc值"":[""拐头向下"",""拐头向上""]}"
1320,pbx,港股,"[""卖出信号"",""多头排列"",""粘合"",""金叉""]",TECH_LINES,"{""PBX2值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""PBX3值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""PBX4值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""PBX1值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""PBX6值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""PBX5值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
1321,psy,港股,"[""超买"",""金叉"",""底背离"",""超卖""]",TECH_LINES,"{""psyma值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""],""psy值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""]}"
1322,qlcx,港股,"[""低位金叉"",""死叉"",""金叉""]",TECH_LINES,"{""LONMA值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""LON值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
1323,roc,港股,"[""低位金叉"",""死叉"",""卖出信号"",""高位金叉"",""拐头向上"",""金叉"",""顶背离"",""买入信号"",""底背离"",""上移""]",TECH_LINES,"{""ROC值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""ROCMA值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
1324,rsi,港股,"[""低位金叉"",""卖出信号"",""底部钝化"",""短期大于长期"",""拐头向下"",""下移"",""拐头向上"",""三次金叉"",""三线金叉"",""顶背离"",""二次金叉"",""低位"",""死叉"",""低位二次金叉"",""即将金叉"",""金叉"",""顶部钝化"",""上移"",""即将死叉"",""中位金叉"",""指标创新低"",""二次底背离"",""超买"",""上穿0轴"",""多头排列"",""空头排列"",""指标创新高"",""高位"",""买入信号"",""底背离"",""二次顶背离"",""超卖""]",TECH_LINES,"{""RSI3值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""],""RSI1值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""],""RSI2值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""]}"
1325,sar抛物转向交易系统,港股,,TECH_SPECIAL,
1326,skdj,港股,"[""低位金叉"",""低位"",""死叉"",""即将金叉"",""卖出信号"",""下移"",""金叉"",""上移"",""即将死叉"",""超买"",""顶背离"",""高位"",""买入信号"",""底背离"",""二次金叉"",""超卖""]",TECH_LINES,"{""K值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""],""D值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""]}"
1327,trix,港股,"[""低位金叉"",""低位"",""死叉"",""即将金叉"",""卖出信号"",""走平"",""下移"",""拐头向上"",""金叉"",""上移"",""即将死叉"",""高位死叉"",""高位"",""底背离"",""买入信号""]",TECH_LINES,"{""trix值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""trma值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
1328,t字线,港股,,TECH_SPECIAL,
1329,vol,港股,"[""有效上穿"",""低位金叉"",""拐头向下"",""走平"",""下移"",""拐头向上"",""二次金叉"",""低位"",""死叉"",""向上粘合"",""上穿"",""即将金叉"",""有效下穿"",""金叉"",""有效金叉"",""均匀放量"",""上移"",""下破"",""指标创新低"",""即将上穿"",""多头排列"",""指标创新高"",""粘合"",""一直走平"",""高位"",""高位死叉""]",TECH_A_LINE,
1330,vr,港股,"[""低位"",""卖出信号"",""下移"",""指标创新高"",""顶部钝化"",""顶背离"",""买入信号"",""底背离"",""上移""]",TECH_LINES,"{""vr值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""lc值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
1331,v型反转,港股,,TECH_SPECIAL,
1332,wr,港股,"[""低位"",""死叉"",""卖出信号"",""下移"",""金叉"",""上移"",""低位粘合"",""超买"",""粘合"",""指标创新高"",""高位"",""顶背离"",""买入信号"",""底背离"",""超卖""]",TECH_LINES,"{""wr2值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""],""wr1值"":[""低位"",""走平"",""拐头向下"",""下移"",""拐头向上"",""高位"",""上移""]}"
1333,w底,港股,,TECH_SPECIAL,
1334,zbcd,港股,"[""指标创新低"",""指标创新高""]",TECH_LINES,"{""CD值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
1335,zlmm,港股,"[""死叉"",""金叉""]",TECH_LINES,"{""MML值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""MMS值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""],""MMM值"":[""走平"",""拐头向下"",""下移"",""拐头向上"",""上移""]}"
1336,一字线,港股,,TECH_SPECIAL,
1339,一阳三线,港股,,TECH_SPECIAL,
1340,"一阳二线 ",港股,,TECH_SPECIAL,
1341,一阳五线,港股,,TECH_SPECIAL,
1342,一阳包两阴,港股,,TECH_SPECIAL,
1343,一阳包四阴,港股,,TECH_SPECIAL,
1344,一阳四线,港股,,TECH_SPECIAL,
1349,三线开花,港股,,TECH_SPECIAL,
1353,上升三法,港股,,TECH_SPECIAL,
1354,上升通道,港股,,TECH_SPECIAL,
1355,上影线,港股,,TECH_SPECIAL,
1356,上涨两颗星,港股,,TECH_SPECIAL,
